,Saitama_m,Tiba_m,Tokyo_m,Kanagawa_m,Osaka_m,Total_m
0,3530,3239,8335,4914,4515,24533
1,3530,3239,8335,4914,4515,24533
2,3530,3239,8335,4914,4515,24533
3,3530,3239,8335,4914,4515,24533
4,3530,3239,8335,4914,4515,24533
5,3530,3239,8335,4914,4515,24533
6,3530,3239,8335,4914,4515,24533
7,3530,3239,8335,4914,4515,24533
8,3530,3239,8335,4914,4515,24533
9,3530,3239,8335,4914,4515,24533
10,3530,3239,8335,4914,4515,24533
11,3530,3239,8335,4914,4515,24533
12,3530,3239,8335,4914,4515,24533
13,3530,3239,8335,4914,4515,24533
14,3530,3239,8335,4914,4515,24533
15,3530,3239,8335,4914,4515,24533
16,3530,3239,8335,4914,4515,24533
17,3530,3239,8335,4914,4515,24533
18,3530,3239,8335,4914,4515,24533
19,3530,3239,8335,4914,4515,24533
20,3530,3239,8335,4914,4515,24533
21,3530,3239,8335,4914,4515,24533
22,3530,3239,8335,4914,4515,24533
23,3530,3239,8335,4914,4515,24533
24,3530,3239,8335,4914,4515,24533
25,3530,3239,8335,4914,4515,24533
26,3530,3239,8335,4914,4515,24533
27,3530,3239,8335,4914,4515,24533
28,3530,3239,8335,4914,4515,24533
29,3530,3239,8335,4914,4515,24533
30,3530,3239,8335,4914,4515,24533
31,3067,2518,7027,4308,3815,20735
32,3067,2518,7027,4308,3815,20735
33,3067,2518,7027,4308,3815,20735
34,3067,2518,7027,4308,3815,20735
35,3067,2518,7027,4308,3815,20735
36,3067,2518,7027,4308,3815,20735
37,3067,2518,7027,4308,3815,20735
38,3067,2518,7027,4308,3815,20735
39,3067,2518,7027,4308,3815,20735
40,3067,2518,7027,4308,3815,20735
41,3067,2518,7027,4308,3815,20735
42,3067,2518,7027,4308,3815,20735
43,3067,2518,7027,4308,3815,20735
44,3067,2518,7027,4308,3815,20735
45,3067,2518,7027,4308,3815,20735
46,3067,2518,7027,4308,3815,20735
47,3067,2518,7027,4308,3815,20735
48,3067,2518,7027,4308,3815,20735
49,3067,2518,7027,4308,3815,20735
50,3067,2518,7027,4308,3815,20735
51,3067,2518,7027,4308,3815,20735
52,3067,2518,7027,4308,3815,20735
53,3067,2518,7027,4308,3815,20735
54,3067,2518,7027,4308,3815,20735
55,3067,2518,7027,4308,3815,20735
56,3067,2518,7027,4308,3815,20735
57,3067,2518,7027,4308,3815,20735
58,3067,2518,7027,4308,3815,20735
59,3067,2518,7027,4308,3815,20735
60,3067,2518,7027,4308,3815,20735
61,3067,2518,7027,4308,3815,20735
62,2585,2434,6166,3790,3513,18488
63,2585,2434,6166,3790,3513,18488
64,2585,2434,6166,3790,3513,18488
65,2585,2434,6166,3790,3513,18488
66,2585,2434,6166,3790,3513,18488
67,2585,2434,6166,3790,3513,18488
68,2585,2434,6166,3790,3513,18488
69,2585,2434,6166,3790,3513,18488
70,2585,2434,6166,3790,3513,18488
71,2585,2434,6166,3790,3513,18488
72,2585,2434,6166,3790,3513,18488
73,2585,2434,6166,3790,3513,18488
74,2585,2434,6166,3790,3513,18488
75,2585,2434,6166,3790,3513,18488
76,2585,2434,6166,3790,3513,18488
77,2585,2434,6166,3790,3513,18488
78,2585,2434,6166,3790,3513,18488
79,2585,2434,6166,3790,3513,18488
80,2585,2434,6166,3790,3513,18488
81,2585,2434,6166,3790,3513,18488
82,2585,2434,6166,3790,3513,18488
83,2585,2434,6166,3790,3513,18488
84,2585,2434,6166,3790,3513,18488
85,2585,2434,6166,3790,3513,18488
86,2585,2434,6166,3790,3513,18488
87,2585,2434,6166,3790,3513,18488
88,2585,2434,6166,3790,3513,18488
89,2585,2434,6166,3790,3513,18488
90,2585,2434,6166,3790,3513,18488
91,2585,2434,6166,3790,3513,18488
92,3051,2829,7019,4288,3993,21180
93,3051,2829,7019,4288,3993,21180
94,3051,2829,7019,4288,3993,21180
95,3051,2829,7019,4288,3993,21180
96,3051,2829,7019,4288,3993,21180
97,3051,2829,7019,4288,3993,21180
98,3051,2829,7019,4288,3993,21180
99,3051,2829,7019,4288,3993,21180
100,3051,2829,7019,4288,3993,21180
101,3051,2829,7019,4288,3993,21180
102,3051,2829,7019,4288,3993,21180
103,3051,2829,7019,4288,3993,21180
104,3051,2829,7019,4288,3993,21180
105,3051,2829,7019,4288,3993,21180
106,3051,2829,7019,4288,3993,21180
107,3051,2829,7019,4288,3993,21180
108,3051,2829,7019,4288,3993,21180
109,3051,2829,7019,4288,3993,21180
110,3051,2829,7019,4288,3993,21180
111,3051,2829,7019,4288,3993,21180
112,3051,2829,7019,4288,3993,21180
113,3051,2829,7019,4288,3993,21180
114,3051,2829,7019,4288,3993,21180
115,3051,2829,7019,4288,3993,21180
116,3051,2829,7019,4288,3993,21180
117,3051,2829,7019,4288,3993,21180
118,3051,2829,7019,4288,3993,21180
119,3051,2829,7019,4288,3993,21180
120,3051,2829,7019,4288,3993,21180
121,3051,2829,7019,4288,3993,21180
122,3051,2829,7019,4288,3993,21180
123,4004,3589,9575,5602,5523,28293
124,4004,3589,9575,5602,5523,28293
125,4004,3589,9575,5602,5523,28293
126,4004,3589,9575,5602,5523,28293
127,4004,3589,9575,5602,5523,28293
128,4004,3589,9575,5602,5523,28293
129,4004,3589,9575,5602,5523,28293
130,4004,3589,9575,5602,5523,28293
131,4004,3589,9575,5602,5523,28293
132,4004,3589,9575,5602,5523,28293
133,4004,3589,9575,5602,5523,28293
134,4004,3589,9575,5602,5523,28293
135,4004,3589,9575,5602,5523,28293
136,4004,3589,9575,5602,5523,28293
137,4004,3589,9575,5602,5523,28293
138,4004,3589,9575,5602,5523,28293
139,4004,3589,9575,5602,5523,28293
140,4004,3589,9575,5602,5523,28293
141,4004,3589,9575,5602,5523,28293
142,4004,3589,9575,5602,5523,28293
143,4004,3589,9575,5602,5523,28293
144,4004,3589,9575,5602,5523,28293
145,4004,3589,9575,5602,5523,28293
146,4004,3589,9575,5602,5523,28293
147,4004,3589,9575,5602,5523,28293
148,4004,3589,9575,5602,5523,28293
149,4004,3589,9575,5602,5523,28293
150,4004,3589,9575,5602,5523,28293
151,4004,3589,9575,5602,5523,28293
152,4004,3589,9575,5602,5523,28293
153,3272,3036,7712,4472,4343,22835
154,3272,3036,7712,4472,4343,22835
155,3272,3036,7712,4472,4343,22835
156,3272,3036,7712,4472,4343,22835
157,3272,3036,7712,4472,4343,22835
158,3272,3036,7712,4472,4343,22835
159,3272,3036,7712,4472,4343,22835
160,3272,3036,7712,4472,4343,22835
161,3272,3036,7712,4472,4343,22835
162,3272,3036,7712,4472,4343,22835
163,3272,3036,7712,4472,4343,22835
164,3272,3036,7712,4472,4343,22835
165,3272,3036,7712,4472,4343,22835
166,3272,3036,7712,4472,4343,22835
167,3272,3036,7712,4472,4343,22835
168,3272,3036,7712,4472,4343,22835
169,3272,3036,7712,4472,4343,22835
170,3272,3036,7712,4472,4343,22835
171,3272,3036,7712,4472,4343,22835
172,3272,3036,7712,4472,4343,22835
173,3272,3036,7712,4472,4343,22835
174,3272,3036,7712,4472,4343,22835
175,3272,3036,7712,4472,4343,22835
176,3272,3036,7712,4472,4343,22835
177,3272,3036,7712,4472,4343,22835
178,3272,3036,7712,4472,4343,22835
179,3272,3036,7712,4472,4343,22835
180,3272,3036,7712,4472,4343,22835
181,3272,3036,7712,4472,4343,22835
182,3272,3036,7712,4472,4343,22835
183,3272,3036,7712,4472,4343,22835
184,2571,2383,6088,3601,3369,18012
185,2571,2383,6088,3601,3369,18012
186,2571,2383,6088,3601,3369,18012
187,2571,2383,6088,3601,3369,18012
188,2571,2383,6088,3601,3369,18012
189,2571,2383,6088,3601,3369,18012
190,2571,2383,6088,3601,3369,18012
191,2571,2383,6088,3601,3369,18012
192,2571,2383,6088,3601,3369,18012
193,2571,2383,6088,3601,3369,18012
194,2571,2383,6088,3601,3369,18012
195,2571,2383,6088,3601,3369,18012
196,2571,2383,6088,3601,3369,18012
197,2571,2383,6088,3601,3369,18012
198,2571,2383,6088,3601,3369,18012
199,2571,2383,6088,3601,3369,18012
200,2571,2383,6088,3601,3369,18012
201,2571,2383,6088,3601,3369,18012
202,2571,2383,6088,3601,3369,18012
203,2571,2383,6088,3601,3369,18012
204,2571,2383,6088,3601,3369,18012
205,2571,2383,6088,3601,3369,18012
206,2571,2383,6088,3601,3369,18012
207,2571,2383,6088,3601,3369,18012
208,2571,2383,6088,3601,3369,18012
209,2571,2383,6088,3601,3369,18012
210,2571,2383,6088,3601,3369,18012
211,2571,2383,6088,3601,3369,18012
212,2571,2383,6088,3601,3369,18012
213,2571,2383,6088,3601,3369,18012
214,2571,2383,6088,3601,3369,18012
215,3658,3362,8512,5146,5099,25777
216,3658,3362,8512,5146,5099,25777
217,3658,3362,8512,5146,5099,25777
218,3658,3362,8512,5146,5099,25777
219,3658,3362,8512,5146,5099,25777
220,3658,3362,8512,5146,5099,25777
221,3658,3362,8512,5146,5099,25777
222,3658,3362,8512,5146,5099,25777
223,3658,3362,8512,5146,5099,25777
224,3658,3362,8512,5146,5099,25777
225,3658,3362,8512,5146,5099,25777
226,3658,3362,8512,5146,5099,25777
227,3658,3362,8512,5146,5099,25777
228,3658,3362,8512,5146,5099,25777
229,3658,3362,8512,5146,5099,25777
230,3658,3362,8512,5146,5099,25777
231,3658,3362,8512,5146,5099,25777
232,3658,3362,8512,5146,5099,25777
233,3658,3362,8512,5146,5099,25777
234,3658,3362,8512,5146,5099,25777
235,3658,3362,8512,5146,5099,25777
236,3658,3362,8512,5146,5099,25777
237,3658,3362,8512,5146,5099,25777
238,3658,3362,8512,5146,5099,25777
239,3658,3362,8512,5146,5099,25777
240,3658,3362,8512,5146,5099,25777
241,3658,3362,8512,5146,5099,25777
242,3658,3362,8512,5146,5099,25777
243,3838,3491,8793,5571,5176,26869
244,3838,3491,8793,5571,5176,26869
245,3838,3491,8793,5571,5176,26869
246,3838,3491,8793,5571,5176,26869
247,3838,3491,8793,5571,5176,26869
248,3838,3491,8793,5571,5176,26869
249,3838,3491,8793,5571,5176,26869
250,3838,3491,8793,5571,5176,26869
251,3838,3491,8793,5571,5176,26869
252,3838,3491,8793,5571,5176,26869
253,3838,3491,8793,5571,5176,26869
254,3838,3491,8793,5571,5176,26869
255,3838,3491,8793,5571,5176,26869
256,3838,3491,8793,5571,5176,26869
257,3838,3491,8793,5571,5176,26869
258,3838,3491,8793,5571,5176,26869
259,3838,3491,8793,5571,5176,26869
260,3838,3491,8793,5571,5176,26869
261,3838,3491,8793,5571,5176,26869
262,3838,3491,8793,5571,5176,26869
263,3838,3491,8793,5571,5176,26869
264,3838,3491,8793,5571,5176,26869
265,3838,3491,8793,5571,5176,26869
266,3838,3491,8793,5571,5176,26869
267,3838,3491,8793,5571,5176,26869
268,3838,3491,8793,5571,5176,26869
269,3838,3491,8793,5571,5176,26869
270,3838,3491,8793,5571,5176,26869
271,3838,3491,8793,5571,5176,26869
272,3838,3491,8793,5571,5176,26869
273,3838,3491,8793,5571,5176,26869
274,3055,2639,6725,4072,3965,20456
275,3055,2639,6725,4072,3965,20456
276,3055,2639,6725,4072,3965,20456
277,3055,2639,6725,4072,3965,20456
278,3055,2639,6725,4072,3965,20456
279,3055,2639,6725,4072,3965,20456
280,3055,2639,6725,4072,3965,20456
281,3055,2639,6725,4072,3965,20456
282,3055,2639,6725,4072,3965,20456
283,3055,2639,6725,4072,3965,20456
284,3055,2639,6725,4072,3965,20456
285,3055,2639,6725,4072,3965,20456
286,3055,2639,6725,4072,3965,20456
287,3055,2639,6725,4072,3965,20456
288,3055,2639,6725,4072,3965,20456
289,3055,2639,6725,4072,3965,20456
290,3055,2639,6725,4072,3965,20456
291,3055,2639,6725,4072,3965,20456
292,3055,2639,6725,4072,3965,20456
293,3055,2639,6725,4072,3965,20456
294,3055,2639,6725,4072,3965,20456
295,3055,2639,6725,4072,3965,20456
296,3055,2639,6725,4072,3965,20456
297,3055,2639,6725,4072,3965,20456
298,3055,2639,6725,4072,3965,20456
299,3055,2639,6725,4072,3965,20456
300,3055,2639,6725,4072,3965,20456
301,3055,2639,6725,4072,3965,20456
302,3055,2639,6725,4072,3965,20456
303,3055,2639,6725,4072,3965,20456
304,3232,2802,7664,4516,4125,22339
305,3232,2802,7664,4516,4125,22339
306,3232,2802,7664,4516,4125,22339
307,3232,2802,7664,4516,4125,22339
308,3232,2802,7664,4516,4125,22339
309,3232,2802,7664,4516,4125,22339
310,3232,2802,7664,4516,4125,22339
311,3232,2802,7664,4516,4125,22339
312,3232,2802,7664,4516,4125,22339
313,3232,2802,7664,4516,4125,22339
314,3232,2802,7664,4516,4125,22339
315,3232,2802,7664,4516,4125,22339
316,3232,2802,7664,4516,4125,22339
317,3232,2802,7664,4516,4125,22339
318,3232,2802,7664,4516,4125,22339
319,3232,2802,7664,4516,4125,22339
320,3232,2802,7664,4516,4125,22339
321,3232,2802,7664,4516,4125,22339
322,3232,2802,7664,4516,4125,22339
323,3232,2802,7664,4516,4125,22339
324,3232,2802,7664,4516,4125,22339
325,3232,2802,7664,4516,4125,22339
326,3232,2802,7664,4516,4125,22339
327,3232,2802,7664,4516,4125,22339
328,3232,2802,7664,4516,4125,22339
329,3232,2802,7664,4516,4125,22339
330,3232,2802,7664,4516,4125,22339
331,3232,2802,7664,4516,4125,22339
332,3232,2802,7664,4516,4125,22339
333,3232,2802,7664,4516,4125,22339
334,3232,2802,7664,4516,4125,22339
335,2976,2764,6859,4131,3825,20555
336,2976,2764,6859,4131,3825,20555
337,2976,2764,6859,4131,3825,20555
338,2976,2764,6859,4131,3825,20555
339,2976,2764,6859,4131,3825,20555
340,2976,2764,6859,4131,3825,20555
341,2976,2764,6859,4131,3825,20555
342,2976,2764,6859,4131,3825,20555
343,2976,2764,6859,4131,3825,20555
344,2976,2764,6859,4131,3825,20555
345,2976,2764,6859,4131,3825,20555
346,2976,2764,6859,4131,3825,20555
347,2976,2764,6859,4131,3825,20555
348,2976,2764,6859,4131,3825,20555
349,2976,2764,6859,4131,3825,20555
350,2976,2764,6859,4131,3825,20555
351,2976,2764,6859,4131,3825,20555
352,2976,2764,6859,4131,3825,20555
353,2976,2764,6859,4131,3825,20555
354,2976,2764,6859,4131,3825,20555
355,2976,2764,6859,4131,3825,20555
356,2976,2764,6859,4131,3825,20555
357,2976,2764,6859,4131,3825,20555
358,2976,2764,6859,4131,3825,20555
359,2976,2764,6859,4131,3825,20555
360,2976,2764,6859,4131,3825,20555
361,2976,2764,6859,4131,3825,20555
362,2976,2764,6859,4131,3825,20555
363,2976,2764,6859,4131,3825,20555
364,2976,2764,6859,4131,3825,20555
365,3348,2945,7916,4635,4042,22886
366,3348,2945,7916,4635,4042,22886
367,3348,2945,7916,4635,4042,22886
368,3348,2945,7916,4635,4042,22886
369,3348,2945,7916,4635,4042,22886
370,3348,2945,7916,4635,4042,22886
371,3348,2945,7916,4635,4042,22886
372,3348,2945,7916,4635,4042,22886
373,3348,2945,7916,4635,4042,22886
374,3348,2945,7916,4635,4042,22886
375,3348,2945,7916,4635,4042,22886
376,3348,2945,7916,4635,4042,22886
377,3348,2945,7916,4635,4042,22886
378,3348,2945,7916,4635,4042,22886
379,3348,2945,7916,4635,4042,22886
380,3348,2945,7916,4635,4042,22886
381,3348,2945,7916,4635,4042,22886
382,3348,2945,7916,4635,4042,22886
383,3348,2945,7916,4635,4042,22886
384,3348,2945,7916,4635,4042,22886
385,3348,2945,7916,4635,4042,22886
386,3348,2945,7916,4635,4042,22886
387,3348,2945,7916,4635,4042,22886
388,3348,2945,7916,4635,4042,22886
389,3348,2945,7916,4635,4042,22886
390,3348,2945,7916,4635,4042,22886
391,3348,2945,7916,4635,4042,22886
392,3348,2945,7916,4635,4042,22886
393,3348,2945,7916,4635,4042,22886
394,3348,2945,7916,4635,4042,22886
395,3348,2945,7916,4635,4042,22886
396,2728,2404,6536,3936,3654,19258
397,2728,2404,6536,3936,3654,19258
398,2728,2404,6536,3936,3654,19258
399,2728,2404,6536,3936,3654,19258
400,2728,2404,6536,3936,3654,19258
401,2728,2404,6536,3936,3654,19258
402,2728,2404,6536,3936,3654,19258
403,2728,2404,6536,3936,3654,19258
404,2728,2404,6536,3936,3654,19258
405,2728,2404,6536,3936,3654,19258
406,2728,2404,6536,3936,3654,19258
407,2728,2404,6536,3936,3654,19258
408,2728,2404,6536,3936,3654,19258
409,2728,2404,6536,3936,3654,19258
410,2728,2404,6536,3936,3654,19258
411,2728,2404,6536,3936,3654,19258
412,2728,2404,6536,3936,3654,19258
413,2728,2404,6536,3936,3654,19258
414,2728,2404,6536,3936,3654,19258
415,2728,2404,6536,3936,3654,19258
416,2728,2404,6536,3936,3654,19258
417,2728,2404,6536,3936,3654,19258
418,2728,2404,6536,3936,3654,19258
419,2728,2404,6536,3936,3654,19258
420,2728,2404,6536,3936,3654,19258
421,2728,2404,6536,3936,3654,19258
422,2728,2404,6536,3936,3654,19258
423,2728,2404,6536,3936,3654,19258
424,2728,2404,6536,3936,3654,19258
425,2728,2404,6536,3936,3654,19258
426,2728,2404,6536,3936,3654,19258
427,2557,2216,5935,3560,3505,17773
428,2557,2216,5935,3560,3505,17773
429,2557,2216,5935,3560,3505,17773
430,2557,2216,5935,3560,3505,17773
431,2557,2216,5935,3560,3505,17773
432,2557,2216,5935,3560,3505,17773
433,2557,2216,5935,3560,3505,17773
434,2557,2216,5935,3560,3505,17773
435,2557,2216,5935,3560,3505,17773
436,2557,2216,5935,3560,3505,17773
437,2557,2216,5935,3560,3505,17773
438,2557,2216,5935,3560,3505,17773
439,2557,2216,5935,3560,3505,17773
440,2557,2216,5935,3560,3505,17773
441,2557,2216,5935,3560,3505,17773
442,2557,2216,5935,3560,3505,17773
443,2557,2216,5935,3560,3505,17773
444,2557,2216,5935,3560,3505,17773
445,2557,2216,5935,3560,3505,17773
446,2557,2216,5935,3560,3505,17773
447,2557,2216,5935,3560,3505,17773
448,2557,2216,5935,3560,3505,17773
449,2557,2216,5935,3560,3505,17773
450,2557,2216,5935,3560,3505,17773
451,2557,2216,5935,3560,3505,17773
452,2557,2216,5935,3560,3505,17773
453,2557,2216,5935,3560,3505,17773
454,2557,2216,5935,3560,3505,17773
455,2557,2216,5935,3560,3505,17773
456,2557,2216,5935,3560,3505,17773
457,4066,3413,9623,5445,5097,27644
458,4066,3413,9623,5445,5097,27644
459,4066,3413,9623,5445,5097,27644
460,4066,3413,9623,5445,5097,27644
461,4066,3413,9623,5445,5097,27644
462,4066,3413,9623,5445,5097,27644
463,4066,3413,9623,5445,5097,27644
464,4066,3413,9623,5445,5097,27644
465,4066,3413,9623,5445,5097,27644
466,4066,3413,9623,5445,5097,27644
467,4066,3413,9623,5445,5097,27644
468,4066,3413,9623,5445,5097,27644
469,4066,3413,9623,5445,5097,27644
470,4066,3413,9623,5445,5097,27644
471,4066,3413,9623,5445,5097,27644
472,4066,3413,9623,5445,5097,27644
473,4066,3413,9623,5445,5097,27644
474,4066,3413,9623,5445,5097,27644
475,4066,3413,9623,5445,5097,27644
476,4066,3413,9623,5445,5097,27644
477,4066,3413,9623,5445,5097,27644
478,4066,3413,9623,5445,5097,27644
479,4066,3413,9623,5445,5097,27644
480,4066,3413,9623,5445,5097,27644
481,4066,3413,9623,5445,5097,27644
482,4066,3413,9623,5445,5097,27644
483,4066,3413,9623,5445,5097,27644
484,4066,3413,9623,5445,5097,27644
485,4066,3413,9623,5445,5097,27644
486,4066,3413,9623,5445,5097,27644
487,4066,3413,9623,5445,5097,27644
488,3644,3253,8586,4989,4962,25434
489,3644,3253,8586,4989,4962,25434
490,3644,3253,8586,4989,4962,25434
491,3644,3253,8586,4989,4962,25434
492,3644,3253,8586,4989,4962,25434
493,3644,3253,8586,4989,4962,25434
494,3644,3253,8586,4989,4962,25434
495,3644,3253,8586,4989,4962,25434
496,3644,3253,8586,4989,4962,25434
497,3644,3253,8586,4989,4962,25434
498,3644,3253,8586,4989,4962,25434
499,3644,3253,8586,4989,4962,25434
500,3644,3253,8586,4989,4962,25434
501,3644,3253,8586,4989,4962,25434
502,3644,3253,8586,4989,4962,25434
503,3644,3253,8586,4989,4962,25434
504,3644,3253,8586,4989,4962,25434
505,3644,3253,8586,4989,4962,25434
506,3644,3253,8586,4989,4962,25434
507,3644,3253,8586,4989,4962,25434
508,3644,3253,8586,4989,4962,25434
509,3644,3253,8586,4989,4962,25434
510,3644,3253,8586,4989,4962,25434
511,3644,3253,8586,4989,4962,25434
512,3644,3253,8586,4989,4962,25434
513,3644,3253,8586,4989,4962,25434
514,3644,3253,8586,4989,4962,25434
515,3644,3253,8586,4989,4962,25434
516,3644,3253,8586,4989,4962,25434
517,3644,3253,8586,4989,4962,25434
518,3487,3113,7959,4601,4423,23583
519,3487,3113,7959,4601,4423,23583
520,3487,3113,7959,4601,4423,23583
521,3487,3113,7959,4601,4423,23583
522,3487,3113,7959,4601,4423,23583
523,3487,3113,7959,4601,4423,23583
524,3487,3113,7959,4601,4423,23583
525,3487,3113,7959,4601,4423,23583
526,3487,3113,7959,4601,4423,23583
527,3487,3113,7959,4601,4423,23583
528,3487,3113,7959,4601,4423,23583
529,3487,3113,7959,4601,4423,23583
530,3487,3113,7959,4601,4423,23583
531,3487,3113,7959,4601,4423,23583
532,3487,3113,7959,4601,4423,23583
533,3487,3113,7959,4601,4423,23583
534,3487,3113,7959,4601,4423,23583
535,3487,3113,7959,4601,4423,23583
536,3487,3113,7959,4601,4423,23583
537,3487,3113,7959,4601,4423,23583
538,3487,3113,7959,4601,4423,23583
539,3487,3113,7959,4601,4423,23583
540,3487,3113,7959,4601,4423,23583
541,3487,3113,7959,4601,4423,23583
542,3487,3113,7959,4601,4423,23583
543,3487,3113,7959,4601,4423,23583
544,3487,3113,7959,4601,4423,23583
545,3487,3113,7959,4601,4423,23583
546,3487,3113,7959,4601,4423,23583
547,3487,3113,7959,4601,4423,23583
548,3487,3113,7959,4601,4423,23583
549,2619,2366,6272,3736,3362,18355
550,2619,2366,6272,3736,3362,18355
551,2619,2366,6272,3736,3362,18355
552,2619,2366,6272,3736,3362,18355
553,2619,2366,6272,3736,3362,18355
554,2619,2366,6272,3736,3362,18355
555,2619,2366,6272,3736,3362,18355
556,2619,2366,6272,3736,3362,18355
557,2619,2366,6272,3736,3362,18355
558,2619,2366,6272,3736,3362,18355
559,2619,2366,6272,3736,3362,18355
560,2619,2366,6272,3736,3362,18355
561,2619,2366,6272,3736,3362,18355
562,2619,2366,6272,3736,3362,18355
563,2619,2366,6272,3736,3362,18355
564,2619,2366,6272,3736,3362,18355
565,2619,2366,6272,3736,3362,18355
566,2619,2366,6272,3736,3362,18355
567,2619,2366,6272,3736,3362,18355
568,2619,2366,6272,3736,3362,18355
569,2619,2366,6272,3736,3362,18355
570,2619,2366,6272,3736,3362,18355
571,2619,2366,6272,3736,3362,18355
572,2619,2366,6272,3736,3362,18355
573,2619,2366,6272,3736,3362,18355
574,2619,2366,6272,3736,3362,18355
575,2619,2366,6272,3736,3362,18355
576,2619,2366,6272,3736,3362,18355
577,2619,2366,6272,3736,3362,18355
578,2619,2366,6272,3736,3362,18355
579,2619,2366,6272,3736,3362,18355
580,2789,2491,6581,3980,3802,19643
581,2789,2491,6581,3980,3802,19643
582,2789,2491,6581,3980,3802,19643
583,2789,2491,6581,3980,3802,19643
584,2789,2491,6581,3980,3802,19643
585,2789,2491,6581,3980,3802,19643
586,2789,2491,6581,3980,3802,19643
587,2789,2491,6581,3980,3802,19643
588,2789,2491,6581,3980,3802,19643
589,2789,2491,6581,3980,3802,19643
590,2789,2491,6581,3980,3802,19643
591,2789,2491,6581,3980,3802,19643
592,2789,2491,6581,3980,3802,19643
593,2789,2491,6581,3980,3802,19643
594,2789,2491,6581,3980,3802,19643
595,2789,2491,6581,3980,3802,19643
596,2789,2491,6581,3980,3802,19643
597,2789,2491,6581,3980,3802,19643
598,2789,2491,6581,3980,3802,19643
599,2789,2491,6581,3980,3802,19643
600,2789,2491,6581,3980,3802,19643
601,2789,2491,6581,3980,3802,19643
602,2789,2491,6581,3980,3802,19643
603,2789,2491,6581,3980,3802,19643
604,2789,2491,6581,3980,3802,19643
605,2789,2491,6581,3980,3802,19643
