date,Saitama_i,Saitama_O,Tiba_i,Tiba_O,Tokyo_i,Tokyo_O,Kanagawa_i,Kanagawa_O,Osaka_i,Osaka_O,Total_i,Total_o
2012/1/20,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/21,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/22,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/23,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/24,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/25,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/26,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/27,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/28,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/29,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/30,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/1/31,9114,8714,7838,8568,25057,21022,14010,11488,14492,8940,70511,58732
2012/2/1,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/2,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/3,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/4,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/5,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/6,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/7,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/8,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/9,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/10,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/11,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/12,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/13,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/14,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/15,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/16,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/17,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/18,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/19,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/20,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/21,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/22,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/23,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/24,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/25,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/26,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/27,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/28,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/2/29,10836,10030,9572,9621,31433,24099,16977,13473,17144,9573,85962,66796
2012/3/1,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/2,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/3,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/4,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/5,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/6,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/7,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/8,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/9,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/10,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/11,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/12,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/13,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/14,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/15,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/16,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/17,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/18,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/19,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/20,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/21,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/22,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/23,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/24,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/25,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/26,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/27,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/28,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/29,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/30,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/3/31,18601,24123,17455,24336,51656,52133,29265,32270,28639,25037,145616,157899
2012/4/1,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/2,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/3,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/4,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/5,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/6,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/7,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/8,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/9,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/10,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/11,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/12,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/13,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/14,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/15,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/16,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/17,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/18,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/19,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/20,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/21,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/22,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/23,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/24,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/25,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/26,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/27,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/28,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/29,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/4/30,13441,21329,12779,21683,38022,49537,21553,28685,21152,24315,106947,145549
2012/5/1,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/2,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/3,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/4,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/5,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/6,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/7,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/8,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/9,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/10,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/11,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/12,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/13,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/14,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/15,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/16,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/17,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/18,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/19,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/20,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/21,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/22,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/23,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/24,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/25,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/26,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/27,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/28,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/29,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/30,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/5/31,11302,11738,9451,10940,33044,27880,18128,16155,18368,11874,90293,78587
2012/6/1,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/2,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/3,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/4,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/5,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/6,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/7,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/8,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/9,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/10,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/11,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/12,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/13,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/14,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/15,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/16,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/17,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/18,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/19,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/20,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/21,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/22,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/23,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/24,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/25,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/26,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/27,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/28,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/29,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/6/30,9914,9386,8005,8694,28425,22656,15029,12768,15666,9233,77039,62737
2012/7/1,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/2,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/3,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/4,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/5,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/6,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/7,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/8,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/9,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/10,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/11,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/12,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/13,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/14,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/15,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/16,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/17,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/18,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/19,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/20,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/21,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/22,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/23,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/24,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/25,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/26,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/27,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/28,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/29,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/30,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/7/31,11226,11389,8991,10530,30916,27159,16656,15523,16501,11187,84290,75788
2012/8/1,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/2,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/3,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/4,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/5,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/6,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/7,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/8,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/9,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/10,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/11,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/12,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/13,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/14,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/15,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/16,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/17,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/18,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/19,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/20,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/21,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/22,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/23,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/24,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/25,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/26,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/27,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/28,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/29,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/30,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/8/31,10914,11092,9160,10560,31673,26242,16825,14767,18165,10886,86737,73547
2012/9/1,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/2,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/3,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/4,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/5,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/6,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/7,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/8,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/9,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/10,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/11,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/12,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
2012/9/13,9482,9002,8021,8333,25783,20698,14243,12238,14089,8905,71618,59176
